,title,week,sum
136,Minecraft,7637.0,1003160.0
137,Minecraft,8512.0,1011672.0
138,Minecraft,11084.0,1022756
139,Minecraft,15335.0,1038091
140,Minecraft,25036.0,1063127
141,Minecraft,41907.0,1105034
142,Minecraft,40905.0,1145939
143,Minecraft,46963.0,1192902
144,Minecraft,15845.0,1208747
145,Minecraft,13919.0,1222666
146,Minecraft,40905.0,1145939
147,Minecraft,46963.0,1192902
148,Minecraft,15845.0,1208747
149,Minecraft,13919.0,1222666
150,Minecraft,10827.0,1233493
151,Minecraft,10067.0,1243560
152,Minecraft,9063.0,1252623
153,Minecraft,11275.0,1263898
154,Minecraft,8687.0,1272585
155,Minecraft,12510.0,1285095
156,Minecraft,12933.0,1298028
157,Minecraft,11787.0,1309815
158,Minecraft,12116.0,1321931
159,Minecraft,9908.0,1331839
160,Minecraft,9045.0,1340884
161,,,
162,Minecraft,7154.0,1356230
163,,,
164,,,
165,Minecraft,9271.0,1380939
166,Minecraft,6063.0,1387002
167,Minecraft,6107.0,1393109
168,Minecraft,6741.0,1399850
169,Minecraft,7082.0,1406932
170,Minecraft,6968.0,1413900
171,Minecraft,6067.0,1419967
172,Minecraft,6634.0,1426601
173,Minecraft,6104.0,1432705
174,Minecraft,5967.0,1438672
175,Minecraft,5659.0,1444331
176,Minecraft,8036.0,1452367.0
177,Minecraft,5969.0,1458336
178,Minecraft,7459.0,1465795
179,Minecraft,10245.0,1476040
180,Minecraft,6404.0,1482444
181,Minecraft,5715.0,1488159
182,Minecraft,5939.0,1494098
183,Minecraft Dungeons Hero Edition,11450.0,11450
184,Minecraft,5516.0,1499614
185,Minecraft Dungeons Hero Edition,5978.0,17428
186,Minecraft,5674.0,1505288
187,Minecraft,6979.0,1512267
188,Minecraft Dungeons Hero Edition,5832.0,23260
189,Minecraft,5901.0,1518168
190,Minecraft Dungeons Hero Edition,4074.0,27334
191,Minecraft,6859.0,1525027
192,Minecraft Dungeons Hero Edition,3774.0,31108
193,Minecraft,6471.0,1531498
194,Minecraft Dungeons Hero Edition,3159.0,34267
195,Minecraft,5863.0,1537361
196,Minecraft Dungeons Hero Edition,2590.0,36857
197,Minecraft,11873.0,1786687
198,Minecraft,10546.0,1797233
199,Minecraft,9692.0,1806925
200,Minecraft,10139.0,1817064.0
201,Minecraft,8423.0,1825487
202,Minecraft,9386.0,1834873
203,Minecraft,8760.0,1843633
204,Minecraft,8690.0,1852323
205,Minecraft,48459.0,1702921
206,Minecraft Dungeons Hero Edition,10953.0,76784
207,Minecraft,37530.0,1740451
208,Minecraft,19933.0,1760384
209,Minecraft,14430.0,1774814
210,Minecraft,11873.0,1786687
211,Minecraft,10546.0,1797233
212,Minecraft,9692.0,1806925
213,Minecraft,10139.0,1817064.0
214,Minecraft,8423.0,1825487
215,Minecraft,9386.0,1834873
216,Minecraft,8760.0,1843633
217,Minecraft,8690.0,1852323
218,Minecraft,9320.0,1861643
219,Minecraft,11096.0,1872739
220,Minecraft,10253.0,1882992
221,Minecraft,9408.0,1892400
222,Minecraft,8957.0,1901357
223,Minecraft,9224.0,1910581
224,Minecraft,13607.0,1924188
225,Minecraft,15942.0,1940130.0
226,Minecraft,9753.0,1949883.0
227,Minecraft,10361.0,1960244
228,Minecraft,11635.0,1971879
229,Minecraft,11661.0,1995228
230,Minecraft,12316.0,2007544
231,Minecraft,11888.0,2019432
232,Minecraft,13211.0,2032643
233,Minecraft,12348.0,2044991
234,Minecraft,11565.0,2056556
235,Minecraft,17031.0,2073587
236,Minecraft,13914.0,2087501
