,title,week,sum
111,ゼルダの伝説 ブレス オブ ザ ワイルド（限定版含む）,8479.0,1325825
112,,,
113,,,
114,ゼルダの伝説　ブレス オブ ザ ワイルド,6309.0,1281348
115,,,
116,,,
117,,,
118,ゼルダの伝説 ブレス オブ ザ ワイルド,10497.0,1309237
119,ゼルダの伝説 ブレス オブ ザ ワイルド,5709.0,1314946
120,ゼルダの伝説 ブレス オブ ザ ワイルド,4518.0,1319464.0
121,ゼルダの伝説 ブレス オブ ザ ワイルド,4076.0,1323540
122,ゼルダの伝説 ブレス オブ ザ ワイルド,4695.0,1328235
123,ゼルダの伝説 ブレス オブ ザ ワイルド,4334.0,1332569
124,ゼルダの伝説 ブレス オブ ザ ワイルド,5598.0,1338167
125,ゼルダの伝説 ブレス オブ ザ ワイルド,4795.0,1342962
126,,,
127,,,
128,,,
129,,,
130,,,
131,,,
132,,,
133,,,
134,,,
135,,,
136,ゼルダの伝説 夢をみる島,16430.0,203580
137,ゼルダの伝説 夢をみる島,9338.0,212918
138,,,
139,,,
140,,,
141,,,
142,,,
143,,,
144,,,
145,,,
146,,,
147,,,
148,,,
149,,,
150,,,
151,,,
152,,,
153,,,
154,,,
155,,,
156,,,
157,,,
158,,,
159,,,
160,,,
161,,,
162,,,
163,,,
164,,,
165,,,
166,,,
167,,,
168,,,
169,,,
170,,,
171,,,
172,ゼルダの伝説 ブレス オブ ザ ワイルド,3327.0,1584418
173,ゼルダの伝説 ブレス オブ ザ ワイルド,2972.0,1587390
174,ゼルダの伝説 ブレス オブ ザ ワイルド,3338.0,1590728
175,ゼルダの伝説 ブレス オブ ザ ワイルド,3416.0,1594144
176,ゼルダの伝説 ブレス オブ ザ ワイルド,3352.0,1597496
177,ゼルダの伝説 ブレス オブ ザ ワイルド,3043.0,1600539
178,ゼルダの伝説 ブレス オブ ザ ワイルド,2901.0,1603440
179,ゼルダの伝説 ブレス オブ ザ ワイルド,3223.0,1606663
180,ゼルダの伝説 ブレス オブ ザ ワイルド,3124.0,1609787
181,ゼルダの伝説 ブレス オブ ザ ワイルド,3053.0,1612840
182,ゼルダの伝説 ブレス オブ ザ ワイルド,4019.0,1616859.0
183,ゼルダの伝説 ブレス オブ ザ ワイルド,3694.0,1620553
184,ゼルダの伝説 ブレス オブ ザ ワイルド,4233.0,1624786
185,ゼルダの伝説 ブレス オブ ザ ワイルド,5203.0,1629989
186,ゼルダの伝説 ブレス オブ ザ ワイルド,3498.0,1633487
187,ゼルダの伝説 ブレス オブ ザ ワイルド,3567.0,1637054
188,ゼルダの伝説 ブレス オブ ザ ワイルド,3996.0,1641050
189,ゼルダの伝説 ブレス オブ ザ ワイルド,4575.0,1645625
190,ゼルダの伝説 ブレス オブ ザ ワイルド,4297.0,1649922
191,ゼルダの伝説 ブレス オブ ザ ワイルド,4369.0,1654291
192,ゼルダの伝説 ブレス オブ ザ ワイルド,4509.0,1658800
193,ゼルダの伝説 ブレス オブ ザ ワイルド,4166.0,1662966
194,ゼルダの伝説 ブレス オブ ザ ワイルド,3662.0,1666628
195,ゼルダの伝説 ブレス オブ ザ ワイルド,3051.0,1669679
196,ケイデンス・オブ・ハイラル： クリプト・オブ・ネクロダンサー feat. ゼルダの伝説,1539.0,1539
197,ゼルダの伝説 ブレス オブ ザ ワイルド,5440.0,1760730
198,ゼルダの伝説 ブレス オブ ザ ワイルド,5032.0,1765762
199,ゼルダの伝説 ブレス オブ ザ ワイルド,5473.0,1771235
200,ゼルダの伝説 ブレス オブ ザ ワイルド,4631.0,1775866.0
201,ゼルダの伝説 ブレス オブ ザ ワイルド,4470.0,1780336
202,ゼルダの伝説 ブレス オブ ザ ワイルド,4325.0,1784661
203,ゼルダの伝説 ブレス オブ ザ ワイルド,4839.0,1789500
204,ゼルダの伝説 ブレス オブ ザ ワイルド,3998.0,1793498
205,ゼルダの伝説 ブレス オブ ザ ワイルド,13902.0,1728037
206,ゼルダの伝説 ブレス オブ ザ ワイルド,13609.0,1741646
207,ゼルダの伝説 ブレス オブ ザ ワイルド,7305.0,1748951
208,ゼルダの伝説 ブレス オブ ザ ワイルド,6339.0,1755290
209,ゼルダの伝説 ブレス オブ ザ ワイルド,5440.0,1760730
210,ゼルダの伝説 ブレス オブ ザ ワイルド,5032.0,1765762
