,ランク,タイトル,週間,合計
0,1,キングダム ハーツ III（同梱版含む）,610077,610077
1,2,バイオハザード RE：2（Z Version、限定版含む）,252848,252848
2,3,New スーパーマリオブラザーズ U デラックス,57725,312869
3,4,大乱闘スマッシュブラザーズ SPECIAL（同梱版含む）,38478,2764751
4,5,エースコンバット7 スカイズ・アンノウン（限定版含む）,25499,227878
5,6,スーパーマリオパーティ（同梱版含む）,11958,983903
6,7,マリオカート8 デラックス,10860,2096812
7,8,ポケットモンスター Let's Go！ ピカチュウ／イーブイ（同梱版含む）,9334,1436633
8,9,Minecraft（同梱版含む）,8588,582039
9,10,Splatoon2 （スプラトゥーン2）（同梱版含む）,7329,2910678
