,ランク,タイトル,週間,合計
0,1,デッド オア アライブ 6（限定版含む）,26442,26442
1,2,大乱闘スマッシュブラザーズ SPECIAL（同梱版含む）,25617,2909033
2,3,New スーパーマリオブラザーズ U デラックス,24436,479443
3,4,アンセム（限定版含む）,20368,98306
4,5,レフト アライヴ,17622,17622
5,6,ポケットモンスター Let's Go！ ピカチュウ／イーブイ（同梱版含む）,12864,1514711
6,7,マリオカート8 デラックス,12369,2154698
7,8,キングダム ハーツ III（同梱版含む）,10983,781051
8,9,ゾイドワイルド キング オブ ブラスト,10030,10030
9,10,スーパーマリオパーティ（同梱版含む）,9900,1037559
