,ランク,タイトル,週間,合計
0,1,スーパーマリオメーカー2,22582,559421
1,2,鬼ノ哭ク邦(PS4),14189,14189
2,3,鬼ノ哭ク邦(NSw),12730,12730
3,4,大乱闘スマッシュブラザーズ SPECIAL,8776,3222091
4,5,釣りスピリッツ Nintendo Switchバージョン,8512,134421
5,6,Minecraft,8491,897910
6,7,ファイアーエムブレム 風花雪月,7864,221456
7,8,マリオカート8 デラックス,7613,2421880
8,9,東京2020オリンピック The Official Video Game TM,4775,40406
9,10,実況パワフルプロ野球,4674,148837
