,ランク,タイトル,週間,合計
0,1,マリオカート8 デラックス,36440,411915
1,2,モンスターハンターダブルクロス,15002,1466546
2,3,ゼルダの伝説 ブレス オブ ザ ワイルド（限定版含む）,11916,454783
3,4,ドラゴンボールヒーローズ アルティメットミッションX,10574,138938
4,5,進撃の巨人 死地からの脱出（限定版含む）,8599,8599
5,6,ファイアーエムブレム Echoes もうひとりの英雄王（限定版含む）,5713,174868
6,7,ニーア オートマタ,5056,325553
7,8,DARK SOULS III （ダークソウル III） THE FIRE FADES EDITION,4016,52678
8,9,プロ野球 ファミスタ クライマックス,3959,73683
9,10,マリオスポーツ スーパースターズ,3486,89964
