,ランク,タイトル,週間,合計
0,1,レッド・デッド・リデンプション2（限定版、同梱版含む）,132984,132984
1,2,コール オブ デューティ ブラックオプスIV,57567,378914
2,3,スーパーマリオパーティ,31650,274350
3,4,ストリートファイター 30th アニバーサリーコレクション インターナショナル(PS4),13998,13998
4,5,Minecraft,7901,342243
5,6,ストリートファイター 30th アニバーサリーコレクション インターナショナル(NSw),7443,7443
6,7,マリオカート8 デラックス,6486,1810278
7,8,Splatoon2 （スプラトゥーン2）（同梱版含む）,6468,2677505
8,9,アサシン クリード オデッセイ（限定版含む）,5623,78633
9,10,ソウルキャリバーVI,5413,29461
