,ランク,タイトル,週間,合計
0,1,コール オブ デューティ ブラックオプスIV,39077,417990
1,2,レッド・デッド・リデンプション2（限定版、同梱版含む）,34258,167242
2,3,スーパーマリオパーティ,27001,301351
3,4,Minecraft,8093,350337
4,5,マリオカート8 デラックス,8000,1818277
5,6,Splatoon2 （スプラトゥーン2）（同梱版含む）,6605,2684110
6,7,ゼルダの伝説 ブレス オブ ザ ワイルド（限定版含む）,4628,1147476
7,8,ソウルキャリバーVI,4304,33766
8,9,アサシン クリード オデッセイ（限定版含む）,4240,82874
9,10,ネコ・トモ,4151,4151
