,ランク,タイトル,週間,合計
0,1,プロ野球スピリッツ2019(PS4),175189,175189
1,2,スーパーマリオメーカー2,46065,380142
2,3,プロ野球スピリッツ2019(PSV),44270,44270
3,4,キングダムカム・デリバランス,13058,13058
4,5,妖怪ウォッチ4 ぼくらは同じ空を見上げている,9608,232399
5,6,MARVEL ULTIMATE ALLIANCE 3： The Black Order,9424,9424
6,7,実況パワフルプロ野球,9074,114672
7,8,大乱闘スマッシュブラザーズ SPECIAL,8782,3167386
8,9,マリオカート8 デラックス,7905,372564:
9,10,Minecraft,7439,852499
