,ランク,タイトル,週間,合計
0,1,マリオ＋ラビッツ キングダムバトル,66692,66692
1,2,銀魂乱舞（限定版含む）,38443,38443
2,3,Splatoon2 （スプラトゥーン2）（同梱版含む）,28691,1946033
3,4,マリオカート8 デラックス,26365,1264800
4,5,銀魂乱舞（限定版含む）,23417,23417
5,6,ディシディア ファイナルファンタジー NT,20433,126100
6,7,スーパーマリオ オデッセイ（同梱版含む）,18972,1555312
7,8,ポケットモンスター ウルトラサン／ウルトラムーン,16790,1515299
8,9,マリオパーティ100 ミニゲームコレクション,11454,135773
9,10,ゼルダの伝説 ブレス オブ ザ ワイルド（限定版含む）,9502,824728
