,ランク,タイトル,週間,合計
0,1,DARK SOULS REMASTERED （ダークソウル リマスター）,19870,91608
1,2,Detroit：Become Human（限定版含む）,16932,56480
2,3,Splatoon2 （スプラトゥーン2）（同梱版含む）,14317,2350839
3,4,BLAZBLUE CROSS TAG BATTLE（限定版含む）,11696,11696
4,5,ドンキーコング トロピカルフリーズ,11534,154571
5,6,マリオカート8 デラックス,10656,1562148
6,7,フルメタル・パニック！ 戦うフー・デアーズ・ウィンズ（限定版含む）,10520,10520
7,8,星のカービィ スターアライズ,8655,517963
8,9,ゼルダの伝説 ブレス オブ ザ ワイルド（限定版含む）,6722,1004689
9,10,嘘つき姫と盲目王子(PS4),6487,6487
