,ランク,タイトル,週間,合計
0,1,New スーパーマリオブラザーズ U デラックス,38482,397231
1,2,キングダム ハーツ III（同梱版含む）,35450,736545
2,3,大乱闘スマッシュブラザーズ SPECIAL（同梱版含む）,31174,2831143
3,4,バイオハザード RE：2（Z Version、限定版含む）,22670,326856
4,5,ポケットモンスター Let's Go！ ピカチュウ／イーブイ（同梱版含む）,17596,1475502
5,6,マリオカート8 デラックス,12250,2120772
6,7,スーパーマリオパーティ（同梱版含む）,11863,1007947
7,8,Minecraft（同梱版含む）,8308,598597
8,9,ゼルダの伝説 ブレス オブ ザ ワイルド（限定版含む）,7273,1283831
9,10,Splatoon2 （スプラトゥーン2）（同梱版含む）,7068,2925436
