,ランク,タイトル,週間,合計
0,1,ドラえもん のび太の牧場物語,42230,42230
1,2,大乱闘スマッシュブラザーズ SPECIAL,10058,3121997
2,3,Minecraft,8334,815819
3,4,マリオカート8 デラックス,7765,2333923
4,5,ポケットモンスター Let’s Go！ ピカチュウ・Let’s Go！ イーブイ,6027,1553472
5,6,ゼルダの伝説 ブレス オブ ザ ワイルド,5598,1338167
6,7,スプラトゥーン2,5099,3089159
7,8,New スーパーマリオブラザーズ U デラックス,4371,634665
8,9,スーパー マリオパーティ,3501,1042537
9,10,モンスターハンター：ワールド （Best Price）,3411,57792
