,ランク,タイトル,週間,合計
0,1,大乱闘スマッシュブラザーズ SPECIAL（同梱版含む）,258974,2614160
1,2,スーパーマリオパーティ（同梱版含む）,95102,936140
2,3,ポケットモンスター Let's Go！ ピカチュウ／イーブイ（同梱版含む）,68308,1399595
3,4,マリオカート8 デラックス,55758,2055899
4,5,ドラゴンクエストビルダーズ2 破壊神シドーとからっぽの島(NSw),47176,179438
5,6,Splatoon2 （スプラトゥーン2）（同梱版含む）,43033,2882819
6,7,Minecraft（同梱版含む）,42845,549754
7,8,ドラゴンクエストビルダーズ2 破壊神シドーとからっぽの島(PS4),38969,179130
8,9,GO VACATION,21826,35136
9,10,JUDGE EYES：死神の遺言,20018,233456
